dLoss,AverageReturn,NumTrajs,LossAfter,AverageDiscountedReturn,MaxReturn,MeanKLBefore,Iteration,StdReturn,MinReturn,LossBefore,Perplexity,ExplainedVariance,Entropy,MeanKL
0.00664176597484,171.375,24,-0.00664176597484,81.613579622,200.0,-1.3597772633e-18,27,23.7834194696,133.0,-1.51862745843e-16,1.6094200781,0.913769795068,0.475873914169,0.0053724410857
0.00412643944527,172.291666667,24,-0.00412643944527,81.9045825565,200.0,-2.00360593067e-18,28,20.9294034926,137.0,1.09545585017e-16,1.61413902037,0.921720231024,0.478801700198,0.00323464799327
0.00636786894702,170.541666667,24,-0.00636786894702,81.2134724362,200.0,2.09565748822e-18,29,27.9716808675,97.0,1.62912276714e-16,1.63023842025,0.894344905427,0.488726274213,0.0046279239919
0.0119733599735,171.583333333,24,-0.0119733599735,81.8319599307,200.0,-7.34257177165e-19,30,19.3281242983,136.0,-1.92064808825e-16,1.61472239606,0.909263038356,0.479163050916,0.00703905573673
0.00631133171946,173.5,24,-0.00631133171946,81.895091826,200.0,1.44325194531e-18,31,25.8263431403,128.0,-1.88289985588e-16,1.61819587565,0.896435748068,0.481311871663,0.00521334656538
0.00388276801396,171.0,24,-0.00388276801396,81.4985077423,200.0,2.14311321171e-19,32,24.8646335183,127.0,-5.04605021402e-16,1.61189634224,0.927272307712,0.477411338193,0.00457683950511
0.00682627756085,168.0,24,-0.00682627756085,80.9487868677,200.0,3.41196170188e-19,33,24.4625564213,124.0,6.11283510582e-18,1.60446934833,0.91515278577,0.47279307782,0.00458508693914
0.00785759174258,172.083333333,24,-0.00785759174258,81.8871528834,200.0,5.67034313573e-19,34,20.369332886,141.0,-1.5435594691e-16,1.61113950833,0.921691746324,0.476941697795,0.00495046935319
0.00980923317275,167.416666667,24,-0.00980923317275,80.4836316109,200.0,-1.30884213813e-18,35,30.2791411518,103.0,-1.87339773692e-16,1.61142574878,0.824347104303,0.477119345372,0.00474445420593
0.0062870086113,173.25,24,-0.00628700861129,82.0651666142,200.0,-3.70933254607e-20,36,21.378045592,142.0,9.5749393129e-17,1.6038517406,0.923801307865,0.472408074123,0.00500419563149
0.0057454321726,165.72,25,-0.0057454321726,80.5350646096,200.0,-1.64738038642e-18,37,23.902334614,124.0,3.2977080717e-16,1.61880294345,0.903372863104,0.481686952311,0.00462830195933
0.00706827403372,166.0,25,-0.00706827403372,80.6650670636,200.0,-5.40899058724e-19,38,22.4428162226,134.0,3.0711711621e-17,1.61414684542,0.91706289686,0.478806548004,0.00528102696967
0.00774786654962,170.708333333,24,-0.00774786654962,81.6277239279,200.0,2.95292341672e-18,39,20.1462965304,126.0,-1.27687842129e-16,1.6107004337,0.94359646798,0.476669136376,0.00677633295182
0.00398031350773,174.666666667,24,-0.00398031350773,82.1441486714,200.0,-5.49818600251e-19,40,24.9477231203,117.0,1.25217902205e-16,1.59903321077,0.875386546636,0.469399203348,0.0039911235449
0.00661962784726,174.782608696,23,-0.00661962784726,82.3192688774,200.0,2.05466807125e-19,41,21.4231823271,126.0,-2.1652110729e-16,1.59669017451,0.93961330875,0.467932845722,0.00511733272022
0.00794772385034,170.916666667,24,-0.00794772385034,81.4693164911,200.0,7.76768773695e-19,42,24.9765167485,122.0,-1.31267227436e-16,1.58787892159,0.914975179843,0.462399114066,0.00672947208863
0.00702031107023,170.166666667,24,-0.00702031107023,81.5195798683,200.0,-3.56173984361e-18,43,20.8659744294,135.0,-1.63108181874e-18,1.57424989611,0.932087754507,0.453778902392,0.00587714351529
0.00654226395109,176.173913043,23,-0.00654226395109,82.525147426,200.0,2.34883320051e-18,44,22.4879720003,133.0,-3.42821087959e-16,1.58782526649,0.942267931999,0.462365323073,0.00571263800534
0.00709741562985,165.52,25,-0.00709741562985,80.6060337805,200.0,-8.60395241444e-19,45,21.6723233641,130.0,-4.27669284981e-17,1.57297987356,0.940789687181,0.452971829052,0.00649788627241
0.00678744312882,168.75,24,-0.00678744312882,81.3226888486,200.0,-1.97796904404e-18,46,19.050918613,125.0,1.43095412063e-16,1.56038749937,0.962747422767,0.444934187446,0.00638843379835
0.00518298200815,181.909090909,22,-0.00518298200815,83.5752652866,200.0,9.36669839265e-19,47,20.3958754541,143.0,2.37801893231e-16,1.56196248315,0.947530503575,0.445943032658,0.00457347881448
0.00593501102192,173.041666667,24,-0.00593501102192,81.9727214855,200.0,-6.89785199244e-19,48,22.4879211405,135.0,-4.40560448972e-17,1.5629244368,0.926003128322,0.446558705293,0.00480718910811
0.00488742148422,177.695652174,23,-0.00488742148421,82.7876649254,200.0,-1.81454762341e-18,49,22.3712447082,133.0,4.1116554198e-16,1.56533485721,0.936379367137,0.448099767376,0.00365896966136
0.00508241716147,168.791666667,24,-0.00508241716147,81.3354366232,200.0,-7.61461847902e-19,50,18.8480307695,135.0,1.47225822964e-16,1.56860201374,0.950854992146,0.45018478558,0.00429193479871
0.00510706974283,174.130434783,23,-0.00510706974283,82.2968791777,200.0,-2.27369016243e-19,51,19.2609186377,144.0,-3.75895735678e-17,1.56600144907,0.893849958251,0.448525522902,0.00425060704649
0.00498284594573,171.541666667,24,-0.00498284594573,81.6366826614,200.0,-3.5477979807e-19,52,24.1246401815,131.0,-1.72911101139e-16,1.56488129876,0.914354731942,0.447809973679,0.00621830706672
0.00734815548525,174.083333333,24,-0.00734815548525,82.2789006716,200.0,6.42759152016e-19,53,19.4270358579,135.0,-4.16665797657e-17,1.58339724011,0.943451055892,0.459572690737,0.00465938450495
0.00668889012721,171.041666667,24,-0.00668889012721,81.5368291984,200.0,9.5322676038e-19,54,24.3113128102,133.0,-1.15941226034e-16,1.5733002823,0.929757064585,0.453175503694,0.00583967118169
0.00529684242781,176.391304348,23,-0.00529684242781,82.6542978709,200.0,-1.97980279517e-18,55,20.0558765766,138.0,-6.95086636073e-18,1.55866240598,0.91993952169,0.443828021393,0.00542876841994
0.00660421784341,178.782608696,23,-0.00660421784341,82.9610819175,200.0,-9.45630839264e-19,56,22.8415268692,142.0,-1.70637390944e-16,1.56011198971,0.926155569785,0.444757606958,0.00849699393287
0.00777225427531,184.363636364,22,-0.00777225427531,83.9995074693,200.0,-2.05574529262e-18,57,19.5925436989,148.0,-2.20200391999e-16,1.55427591644,0.938053579444,0.441009788588,0.005080318246
0.0067755080448,176.652173913,23,-0.0067755080448,82.6799140372,200.0,1.19850183399e-18,58,20.8318499787,139.0,1.94365027532e-16,1.55697596508,0.943205573963,0.442745456045,0.00457243525709
0.00543072312774,179.695652174,23,-0.00543072312774,83.2800973242,200.0,5.57009077975e-19,59,18.3502986177,141.0,2.10735534193e-16,1.54477055423,0.950020795518,0.434875390734,0.00445608519383
0.00627806975694,181.818181818,22,-0.00627806975694,83.5072001377,200.0,-1.11026149717e-18,60,21.5883730568,135.0,3.14609449603e-17,1.56122677949,0.941479531673,0.445471909325,0.00783752422997
0.0074076801869,180.652173913,23,-0.0074076801869,83.3953406754,200.0,-1.24486600849e-18,61,19.5016358191,133.0,4.37035085217e-16,1.55603030281,0.943473458462,0.442137900379,0.00767922111986
0.00392015712785,184.090909091,22,-0.00392015712785,84.0487584369,200.0,-4.46071391403e-19,62,16.8088426158,156.0,1.31006316906e-16,1.55976678385,0.958032479794,0.444536312554,0.00439060630564
0.0063200191496,177.913043478,23,-0.0063200191496,83.0882032179,200.0,1.06732146674e-18,63,14.7173752489,152.0,-5.5728203631e-17,1.5753213211,0.962304942922,0.454459264865,0.00636901219622
0.00620062654416,176.52173913,23,-0.00620062654416,82.6871677647,200.0,-1.57801944441e-18,64,19.9605470981,140.0,9.71308419574e-17,1.56209105363,0.938383189039,0.446025342694,0.00452576005521
0.00416497261662,177.347826087,23,-0.00416497261662,82.8706058286,200.0,-9.45377635728e-19,65,18.8440019188,147.0,1.95316509554e-16,1.5562645619,0.942413552409,0.442288438228,0.00536856620407
0.00468342123884,177.913043478,23,-0.00468342123884,83.0001305197,200.0,-3.69425275852e-18,66,17.8396554935,145.0,5.80343853781e-17,1.56190330143,0.954122513724,0.445905142609,0.00422663044397
0.00433897619712,182.5,22,-0.00433897619712,83.7225184888,200.0,6.09504766243e-19,67,19.0257003216,142.0,-3.74959507196e-17,1.56464444598,0.950573740405,0.447658607115,0.00645613495504
0.00882896772871,172.416666667,24,-0.00882896772871,81.9499608726,200.0,-5.0196823619e-21,68,20.311976489,132.0,-3.25393543805e-16,1.55495756554,0.947063469789,0.441448256218,0.00517937069369
0.0105217416008,181.869565217,23,-0.0105217416008,83.6789349804,200.0,2.98410229269e-18,69,17.1421279888,148.0,-1.18414057479e-16,1.56771276623,0.956967813667,0.449617720348,0.00685268219556
0.00818801419674,183.136363636,22,-0.00818801419674,83.7985656673,200.0,1.70988129382e-18,70,19.5733944066,133.0,-6.93303829724e-17,1.55992993404,0.942623081911,0.444640906174,0.00350963745857
0.0048862564168,174.869565217,23,-0.0048862564168,82.3431474574,200.0,5.62453852476e-19,71,21.4583607863,137.0,9.95391403978e-17,1.55784900121,0.940948210787,0.443306024402,0.00553889717154
0.00603184724748,182.260869565,23,-0.00603184724748,83.6951679887,200.0,4.36952775364e-19,72,18.580535377,138.0,-1.16054324759e-16,1.5553222023,0.940341029988,0.441682728222,0.00316355032147
0.00532780238218,181.52173913,23,-0.00532780238218,83.5500131539,200.0,5.79873948316e-19,73,19.3590099577,139.0,2.09546285845e-17,1.56546772349,0.94585824191,0.44818464419,0.00498434220865
0.00518219309903,179.608695652,23,-0.00518219309903,83.2623196901,200.0,1.04944310422e-18,74,18.5770759398,148.0,1.29808211303e-16,1.55156502094,0.952454106684,0.439264112464,0.00542442127077
0.0045085260117,172.666666667,24,-0.0045085260117,81.9159941004,200.0,-8.63441785974e-19,75,22.2273605171,132.0,4.72327025196e-17,1.55937137704,0.939631510947,0.444282776615,0.00458199299151
0.007965762408,182.52173913,23,-0.007965762408,83.6907775279,200.0,-3.49661127527e-19,76,20.0453172786,146.0,-1.69257440629e-17,1.55250067548,0.93970687785,0.439866969919,0.0062137856709
0.00528940571595,179.217391304,23,-0.00528940571595,83.1872059825,200.0,-3.07236941581e-18,77,18.7685132295,140.0,-2.07661803005e-16,1.55257655195,0.953336122617,0.439915842432,0.00682776338188
0.00575741411842,174.333333333,24,-0.00575741411842,82.4446810852,200.0,8.09137432824e-20,78,15.675529408,148.0,-1.87124588185e-16,1.54285287004,0.952573250863,0.433633215654,0.00323443081001
0.00601290274598,178.130434783,23,-0.00601290274598,82.9393927262,200.0,2.43705766755e-18,79,20.5157507844,141.0,2.84750391573e-16,1.55219556518,0.933326764672,0.439670422315,0.00475256261828
0.00892934150977,175.0,23,-0.00892934150977,82.466511814,200.0,1.33414674428e-18,80,18.7454342267,143.0,-5.98003358357e-17,1.55055960553,0.945675696624,0.438615901602,0.00688220609825
0.00846847842836,182.454545455,22,-0.00846847842836,83.7534527783,200.0,-1.75480104346e-18,81,17.7296035764,148.0,1.00124747114e-16,1.54683429955,0.952554387973,0.436210455024,0.00439323876009
0.00817062428022,186.227272727,22,-0.00817062428022,84.3738738199,200.0,9.39573603676e-21,82,17.1064363702,151.0,2.19822532969e-16,1.5551559755,0.956279508441,0.441575846388,0.00901097442648
0.00363208858208,183.727272727,22,-0.00363208858208,83.9782117669,200.0,2.44901384139e-18,83,17.226253268,157.0,-1.99191919213e-16,1.56069204681,0.957732912861,0.445129342641,0.00486284503748
0.00563055306511,173.25,24,-0.00563055306511,82.1346818997,200.0,-3.49045373667e-20,84,19.3783599237,140.0,-3.02768071957e-16,1.56170853443,0.94136354328,0.44578043633,0.00484653342462
0.00575842977747,183.363636364,22,-0.00575842977747,83.9589147021,200.0,5.7291175906e-22,85,15.8100815205,153.0,-5.08049505071e-17,1.55539562364,0.951360967295,0.44172993362,0.00416734946239
0.00402001168188,188.681818182,22,-0.00402001168188,84.7927551591,200.0,1.81273439795e-18,86,15.6187136114,155.0,-2.32154561642e-16,1.54723778089,0.96150822614,0.4364712643,0.00374025341235
0.00557025445009,179.913043478,23,-0.00557025445009,83.3228716362,200.0,-1.14350782727e-18,87,18.1129620737,143.0,3.84634057057e-16,1.5466261252,0.956728186118,0.436075865073,0.00522413163648
0.00498018046939,183.136363636,22,-0.00498018046939,83.9062231446,200.0,-7.56104937236e-19,88,16.5042569014,153.0,8.07660383514e-17,1.54875108246,0.960554282453,0.437448852887,0.00397834990783
0.00771240944609,176.130434783,23,-0.00771240944609,82.7038725366,200.0,1.12610914536e-18,89,17.4886406557,143.0,7.66823999729e-17,1.54866001952,0.949756240523,0.437390053498,0.004973825752
0.00560395241844,180.0,23,-0.00560395241844,83.3715216231,200.0,-1.35927786099e-18,90,17.1995955463,147.0,9.37152931747e-17,1.55356468751,0.943671392772,0.440552088839,0.00955438274997
0.00527937985197,184.272727273,22,-0.00527937985197,84.0538447952,200.0,-2.36866916158e-18,91,17.4308551352,144.0,-2.06270345868e-16,1.53985365289,0.957762984731,0.431687381319,0.00405591984353
0.00453209966605,185.090909091,22,-0.00453209966605,84.1254899502,200.0,3.64827142384e-19,92,19.3153473856,147.0,-1.44188238625e-16,1.54544687029,0.950482965715,0.43531310496,0.00597649567131
0.00772363108823,182.0,23,-0.00772363108823,83.5857398014,200.0,5.52135013017e-19,93,20.3982096401,137.0,-4.15020780921e-16,1.54205259902,0.93875292201,0.433114385465,0.00434036786331
0.00481182493866,190.136363636,22,-0.00481182493866,84.9868345904,200.0,3.88054865918e-18,94,16.3715258759,148.0,-3.9896898174e-16,1.55405329617,0.945994563463,0.44086654748,0.00433575496482
0.00596658713033,185.818181818,22,-0.00596658713033,84.2700287805,200.0,2.14852456279e-20,95,18.2024882506,143.0,7.22948554685e-17,1.56743096446,0.955111485016,0.449437950745,0.00542380041931
0.00586251838836,188.545454545,22,-0.00586251838836,84.8233171729,200.0,1.12571518153e-18,96,13.4256446357,155.0,-4.08544943295e-16,1.55857646028,0.969358793777,0.443772879192,0.00514941308693
0.00635005805768,187.181818182,22,-0.00635005805768,84.555393197,200.0,-2.81132642746e-19,97,15.6978179249,140.0,-4.2737385591e-16,1.56353945803,0.960818244165,0.446952134584,0.00575213424006
0.00424262570182,179.391304348,23,-0.00424262570182,83.2210174768,200.0,-8.40783127063e-19,98,18.7541047807,151.0,4.54206608232e-17,1.5506799261,0.941340926968,0.438693496745,0.00458880610481
0.00882248226936,187.5,22,-0.00882248226936,84.5635650872,200.0,-2.96940361739e-19,99,17.2883302732,146.0,-3.37453970491e-16,1.5572890324,0.950285768611,0.442946509794,0.0030188983986
0.00799424521419,180.826086957,23,-0.00799424521419,83.4968773151,200.0,2.45902136719e-18,100,17.4072752754,141.0,-1.15573709669e-16,1.56280220438,0.958482328823,0.446480494733,0.00977335166387
0.00510985203416,186.863636364,22,-0.00510985203416,84.5167546568,200.0,7.85478493608e-19,101,15.4751867504,150.0,-1.21203622829e-16,1.55340570264,0.963438584067,0.440449748068,0.00555159291948
0.0063259438636,177.956521739,23,-0.0063259438636,83.000564996,200.0,-1.128725815e-18,102,17.9382473597,144.0,-1.13572045055e-16,1.55954300745,0.959973740883,0.444392834405,0.00497915745557
0.00348809691349,186.909090909,22,-0.00348809691349,84.5376336169,200.0,-1.96387193668e-19,103,14.9602779839,150.0,-1.52493668363e-16,1.55549909359,0.949294058517,0.441796454645,0.00498656897458
0.00530383524479,180.0,23,-0.00530383524479,83.354684234,200.0,1.08533456324e-18,104,17.7739428231,145.0,-2.54814956038e-16,1.55956875501,0.953710808515,0.444409343946,0.00578508817136
0.0074701147404,179.0,23,-0.0074701147404,83.1024375763,200.0,-1.81719253829e-18,105,20.1817825731,146.0,1.73720105043e-16,1.56292775044,0.951052193264,0.446560825442,0.00691066671176
0.00451328230677,183.772727273,22,-0.00451328230677,83.8903463557,200.0,-4.00682744921e-19,106,19.9884780861,145.0,1.03973223798e-15,1.55565098219,0.949246142658,0.441894096092,0.0032015070757
0.0053944708028,182.130434783,23,-0.0053944708028,83.6735600628,200.0,-3.02269242991e-18,107,18.55732446,143.0,1.04263962255e-16,1.55078837222,0.949961011242,0.438763428861,0.00421631018465
0.00454637608862,183.181818182,22,-0.00454637608862,83.9294509152,200.0,-4.45879897886e-19,108,15.7122892367,147.0,3.12047052107e-16,1.56440515889,0.957835136702,0.447505661575,0.0042265730623
0.00835141731947,182.454545455,22,-0.00835141731947,83.7982628682,200.0,-1.85345066838e-18,109,16.2920149787,152.0,4.61071694581e-17,1.56510601054,0.957189533867,0.447953560064,0.00744762985214
0.00611609521295,181.608695652,23,-0.00611609521295,83.6904404998,200.0,-2.07561348318e-18,110,15.2079473801,155.0,-7.96319890299e-17,1.54395472866,0.966808209373,0.434347130357,0.00728073322539
0.0061322649893,184.818181818,22,-0.0061322649893,84.1466183533,200.0,1.8702727585e-19,111,17.1931179774,146.0,-3.1127748354e-18,1.54558752614,0.954084451566,0.43540411388,0.00492665421908
0.00413230218471,181.954545455,22,-0.00413230218471,83.685960681,200.0,-2.21044159813e-19,112,17.3950809994,150.0,2.29602330986e-16,1.5492753957,0.947587707011,0.437787334983,0.00545406130273
0.003687845545,178.434782609,23,-0.003687845545,83.0786911393,200.0,-3.31654754036e-18,113,18.0959425838,147.0,3.91553802593e-16,1.54393840857,0.956952430002,0.434336559982,0.00311271881248
0.00484000822723,177.173913043,23,-0.00484000822723,82.9597379133,200.0,-3.09232043133e-18,114,14.8372392074,148.0,2.7190247327e-16,1.55926888302,0.964186440316,0.444217046672,0.00652320825644
0.00572443092016,180.260869565,23,-0.00572443092016,83.4065532735,200.0,2.15934861285e-18,115,17.4061892823,146.0,-1.46315933588e-16,1.56111296894,0.962735570009,0.445399008511,0.0061754553367
0.00488558482613,180.782608696,23,-0.00488558482613,83.5054008323,200.0,-7.34362367146e-19,116,16.9011358552,143.0,-1.11716525614e-16,1.55071235311,0.949007119889,0.438714408004,0.00449702967611
0.00153158950792,187.454545455,22,-0.00153158950792,84.6173348235,200.0,1.05503893142e-18,117,15.1589375759,149.0,-7.97669937431e-17,1.55717624757,0.958909040682,0.442874083346,0.00654111164096
0.00538049465312,179.434782609,23,-0.00538049465312,83.2306947368,200.0,9.95322620235e-19,118,18.828346084,156.0,-6.70216110486e-17,1.54650163311,0.946085060862,0.435995369147,0.00543379336937
0.0050710300034,183.545454545,22,-0.0050710300034,84.0028369855,200.0,-1.08362915385e-18,119,15.311098983,157.0,-1.12726953961e-16,1.56356052731,0.96720390987,0.446965609868,0.00540500210381
0.00549711099502,178.565217391,23,-0.00549711099502,83.1585589688,200.0,-8.60721481147e-19,120,16.2074220436,148.0,-8.3151838903e-17,1.54522304417,0.964350360314,0.435168265088,0.00554199217319
0.00614155318782,189.363636364,22,-0.00614155318782,84.9504061768,200.0,-9.20184860018e-19,121,13.3571412788,160.0,9.41797448158e-17,1.54636498164,0.962105953269,0.435907003567,0.00479825661357
0.00310004659837,176.347826087,23,-0.00310004659837,82.6244115481,200.0,-5.41760991722e-19,122,20.829762769,135.0,-4.72549623801e-17,1.53957246734,0.916365590525,0.43150475927,0.00842701670485
0.00648378499514,183.954545455,22,-0.00648378499514,84.0713274134,200.0,2.78175705399e-18,123,15.1641840974,154.0,-1.82156681085e-17,1.54862262737,0.966507950649,0.437365908362,0.00530991037152
0.00505315294339,186.363636364,22,-0.00505315294339,84.4517251062,200.0,-9.5664776949e-19,124,15.0832401105,158.0,1.5943885778e-16,1.54283287937,0.970170486612,0.433620258619,0.00632307791861
0.00446191988147,186.181818182,22,-0.00446191988147,84.3999363995,200.0,3.1664506634e-18,125,15.933487787,153.0,1.71195523035e-16,1.55552974267,0.964747119628,0.441816158144,0.0046548787627
0.00545180986763,186.090909091,22,-0.00545180986763,84.3516141031,200.0,9.35253008746e-19,126,17.127620147,151.0,4.43655317119e-16,1.55585203849,0.956597776552,0.442023330293,0.0034284568754
0.00480647602707,185.636363636,22,-0.00480647602707,84.254886719,200.0,-5.58455552364e-19,127,17.884847458,146.0,-1.2004762186e-16,1.55020242263,0.954921997134,0.438385517647,0.00444007167035
0.00480881936856,186.045454545,22,-0.00480881936856,84.2767837,200.0,-1.10781903699e-19,128,19.2459612593,144.0,4.16191228398e-16,1.53681766887,0.950224484715,0.429713829586,0.00401945134508
0.00389822128863,181.782608696,23,-0.00389822128864,83.7211249537,200.0,1.98588695225e-18,129,15.053402105,150.0,-2.88588945985e-16,1.53829355781,0.963672023104,0.430673722705,0.00478123953458
0.0057064650798,185.590909091,22,-0.0057064650798,84.3321971558,200.0,-1.22597613653e-18,130,15.0019971122,155.0,-2.72892438774e-16,1.54763508334,0.959786671631,0.436728013102,0.00622701963143
0.00436222872409,184.863636364,22,-0.00436222872409,84.1814120175,200.0,4.0552132513e-19,131,16.3270424159,151.0,-6.22838665597e-16,1.53711015293,0.964440887033,0.429904129478,0.00889186960652
0.00763307771319,185.0,22,-0.00763307771319,84.1841568028,200.0,6.65656082542e-19,132,16.8036792508,140.0,-3.36394848641e-16,1.53499241254,0.949393831272,0.428525438057,0.00528446301298
0.00815441807588,186.090909091,22,-0.00815441807588,84.3804329752,200.0,-1.41856856291e-18,133,16.1157999573,153.0,-4.95532616731e-16,1.55134983529,0.96098396411,0.439125413431,0.00461166135797
0.00401026235317,186.318181818,22,-0.00401026235317,84.4533067658,200.0,-2.11275175114e-18,134,14.6050625209,147.0,-7.0835966731e-16,1.55686286403,0.965848267323,0.442672811921,0.00404823028577
0.00688566423534,188.681818182,22,-0.00688566423534,84.7872264578,200.0,-4.16865324158e-19,135,15.8698867603,157.0,-2.72883244414e-15,1.54322034673,0.964646723096,0.43387136729,0.00342082246638
0.00470818612667,175.434782609,23,-0.00470818612667,82.5728024894,200.0,2.36719067917e-18,136,17.7563854698,146.0,-2.1010317264e-16,1.55049504783,0.954368603934,0.438574265638,0.00449984058509
0.00376547184273,185.181818182,22,-0.00376547184273,84.2214521487,200.0,2.44627103158e-18,137,16.7077455191,150.0,-1.79633937205e-16,1.54747484442,0.95886021825,0.43662446982,0.00513725910714
0.00545858438152,188.863636364,22,-0.00545858438152,84.8555141333,200.0,1.37583908142e-18,138,14.175187844,156.0,-6.61324184344e-17,1.55402565004,0.963824918888,0.440848757627,0.0061673952193
0.00418466188442,183.636363636,22,-0.00418466188442,84.0090510976,200.0,-4.00078292443e-19,139,15.5140565428,147.0,7.36484580692e-17,1.54732781768,0.969049310744,0.43652945456,0.00601725658799
